Evidence,Property,Source,Genome ID,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,Antibiotics Class,Antibiotics,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.37108","Escherichia coli strain KCRI-393 strain RDK06_393","fig|562.37108.peg.5108","EGY17_05150",,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.144933","Escherichia coli 20200317_MGL_35","fig|562.144933.peg.5143",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.57495","Escherichia coli strain PB406","fig|562.57495.peg.4715",,,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"BLAT","Antibiotic Resistance","NDARO","562.96898","Escherichia coli VREC1016","fig|562.96898.peg.5123",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,99,98,"1e-107"
"BLAT","Antibiotic Resistance","NDARO","562.22611","Escherichia coli O25:H4 strain ECO0187","fig|562.22611.peg.5074",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"BLAT","Antibiotic Resistance","NDARO","562.65818","Escherichia coli strain RS371","fig|562.65818.peg.4655",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.59229","Escherichia coli strain PBIO1948","fig|562.59229.peg.4935","HFC66_20820",,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"BLAT","Antibiotic Resistance","CARD","562.23821","Escherichia coli O25:H4 strain ECO1190","fig|562.23821.peg.5098",,,"ABC17627.1","Escherichia coli",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57080","Escherichia coli strain 24742_1#271","fig|562.57080.peg.5238","PU28_16410",,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","NDARO","562.23286","Escherichia coli O162:H10 strain ECO0933","fig|562.23286.peg.4850",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"K-mer Search","Antibiotic Resistance","PATRIC","562.23428","Escherichia coli O25:H4 strain ECO0991","fig|562.23428.peg.5166",,,,,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"antibiotic inactivation enzyme","aminoglycosides,fluoroquinolones quinolones quinolines","ciprofloxacin;dibekacin;arbekacin;netilmicin;neomycin;isepamicin;sisomicin;tobramycin;amikacin;kanamycin a;gentamicin b","16369542;18710261",,,,
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.98352","Escherichia coli b5ea6292-7bb8-11e9-a8d3-68b59976a384","fig|562.98352.peg.4978","AML50_00400",,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"BLAT","Antibiotic Resistance","NDARO","562.140888","Escherichia coli 013-E2-DxU","fig|562.140888.peg.5178",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.23311","Escherichia coli O25:H4 strain ECO0963","fig|562.23311.peg.5187",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.57091","Escherichia coli strain 24742_1#7","fig|562.57091.peg.5184","PU28_25285",,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"BLAT","Antibiotic Resistance","NDARO","562.96988","Escherichia coli VREC1067","fig|562.96988.peg.5370",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.23458","Escherichia coli O25:H4 strain ECO1022","fig|562.23458.peg.4996",,,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"K-mer Search","Antibiotic Resistance","PATRIC","562.23144","Escherichia coli O25:H4 strain ECO0658","fig|562.23144.peg.5043",,,,,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"antibiotic inactivation enzyme","aminoglycosides,fluoroquinolones quinolones quinolines","ciprofloxacin;dibekacin;arbekacin;netilmicin;neomycin;isepamicin;sisomicin;tobramycin;amikacin;kanamycin a;gentamicin b","16369542;18710261",,,,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.58649","Escherichia coli strain WU34","fig|562.58649.peg.5164","FIP50_20840",,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.23800","Escherichia coli O102:H6 strain ECO0753","fig|562.23800.peg.5098",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","CARD","562.42854","Escherichia coli strain MUGSI_257","fig|562.42854.peg.4929",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.144932","Escherichia coli 20200203_MGL_05","fig|562.144932.peg.5037",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.140896","Escherichia coli 006-E1-S02","fig|562.140896.peg.5237",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"K-mer Search","Antibiotic Resistance","PATRIC","562.23623","Escherichia coli O25:H4 strain ECO1337","fig|562.23623.peg.5033",,,,,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"antibiotic inactivation enzyme","aminoglycosides,fluoroquinolones quinolones quinolines","ciprofloxacin;dibekacin;arbekacin;netilmicin;neomycin;isepamicin;sisomicin;tobramycin;amikacin;kanamycin a;gentamicin b","16369542;18710261",,,,
"BLAT","Antibiotic Resistance","CARD","562.96901","Escherichia coli VRES1102","fig|562.96901.peg.5131",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,98,100,100,"1e-110"
"BLAT","Antibiotic Resistance","CARD","562.99931","Escherichia coli 6a107eaa-7bb9-11e9-a8d3-68b59976a384","fig|562.99931.peg.4743",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.42789","Escherichia coli strain M34","fig|562.42789.peg.5227",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"K-mer Search","Antibiotic Resistance","PATRIC","562.22813","Escherichia coli O25:H4 strain ECO0411","fig|562.22813.peg.5163",,,,,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"antibiotic inactivation enzyme","aminoglycosides,fluoroquinolones quinolones quinolines","ciprofloxacin;dibekacin;arbekacin;netilmicin;neomycin;isepamicin;sisomicin;tobramycin;amikacin;kanamycin a;gentamicin b","16369542;18710261",,,,
"BLAT","Antibiotic Resistance","CARD","562.57412","Escherichia coli strain W2_11_ERB9","fig|562.57412.peg.4789",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"K-mer Search","Antibiotic Resistance","PATRIC","562.23850","Escherichia coli O25:H4 strain ECO1515","fig|562.23850.peg.5373",,,,,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"antibiotic inactivation enzyme","aminoglycosides,fluoroquinolones quinolones quinolines","ciprofloxacin;dibekacin;arbekacin;netilmicin;neomycin;isepamicin;sisomicin;tobramycin;amikacin;kanamycin a;gentamicin b","16369542;18710261",,,,
"BLAT","Antibiotic Resistance","NDARO","562.22860","Escherichia coli O102:H6 strain ECO0477","fig|562.22860.peg.4991",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.57133","Escherichia coli strain 24742_1#303","fig|562.57133.peg.5213",,,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.23769","Escherichia coli O25:H4 strain ECO1519","fig|562.23769.peg.5275",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","NDARO","562.57290","Escherichia coli strain 24742_1#234","fig|562.57290.peg.4935",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.42803","Escherichia coli strain M44","fig|562.42803.peg.5274",,,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"BLAT","Antibiotic Resistance","CARD","562.100050","Escherichia coli 221e900a-7bb9-11e9-a8d3-68b59976a384","fig|562.100050.peg.4971",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","CARD","562.45845","Escherichia coli strain 103","fig|562.45845.peg.5426","CPA47_27285",,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.28846","Escherichia coli strain RDK40_70","fig|562.28846.peg.4737","CSC21_1021",,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.144938","Escherichia coli MGL_136","fig|562.144938.peg.4865",,,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.23532","Escherichia coli O25:H4 strain ECO0999","fig|562.23532.peg.5273",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","CARD","562.100192","Escherichia coli aee9593e-7bb9-11e9-a8d3-68b59976a384","fig|562.100192.peg.5139",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","CARD","562.58630","Escherichia coli strain PH143","fig|562.58630.peg.4562",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.140862","Escherichia coli 013-E3-DxU","fig|562.140862.peg.5340",,,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.23454","Escherichia coli O25:H4 strain ECO1018","fig|562.23454.peg.5003",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"AMRFinderPlus: BLASTP","Antibiotic Resistance","NDARO","562.42711","Escherichia coli strain 314","fig|562.42711.peg.5048",,,"WP_063840321.1",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr",,"aminoglycoside/quinolone","amikacin;kanamycin;quinolone;tobramycin",,100,92,100,
"K-mer Search","Antibiotic Resistance","PATRIC","562.22717","Escherichia coli O25:H4 strain ECO0302","fig|562.22717.peg.5177",,,,,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"antibiotic inactivation enzyme","aminoglycosides,fluoroquinolones quinolones quinolines","ciprofloxacin;dibekacin;arbekacin;netilmicin;neomycin;isepamicin;sisomicin;tobramycin;amikacin;kanamycin a;gentamicin b","16369542;18710261",,,,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.42792","Escherichia coli strain M37","fig|562.42792.peg.5156",,,"1370",,,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","AAC(6')-Ib10","antibiotic inactivation","aminoglycoside","amikacin;kanamycin A;tobramycin",,97,99,97,"2.89724e-144"
"BLAT","Antibiotic Resistance","CARD","562.99946","Escherichia coli 6265c566-7bb9-11e9-a8d3-68b59976a384","fig|562.99946.peg.5173",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","NDARO","562.58635","Escherichia coli strain PH31","fig|562.58635.peg.4965",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"BLAT","Antibiotic Resistance","NDARO","562.58627","Escherichia coli strain PH129","fig|562.58627.peg.5080",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"BLAT","Antibiotic Resistance","NDARO","562.42805","Escherichia coli strain M45","fig|562.42805.peg.5234",,,"WP_063839878.1","Serratia marcescens",,"Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating","MULTISPECIES: class A beta-lactamase TEM-156","",,,,42,97,98,"1e-107"
"BLAT","Antibiotic Resistance","CARD","562.140886","Escherichia coli 013-E2-S01","fig|562.140886.peg.5209",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
"BLAT","Antibiotic Resistance","CARD","562.100817","Escherichia coli 0567d03e-7bb9-11e9-a8d3-68b59976a384","fig|562.100817.peg.5001",,,"ABC17627.1","Escherichia coli","AAC(6')-Ib-cr","Aminoglycoside N(6')-acetyltransferase (EC 2.3.1.82) => AAC(6')-Ib-cr fluoroquinolone-acetylating",,"aminoglycoside resistance gene,antibiotic inactivation enzyme,fluoroquinolone resistance gene",,,,100,100,100,"1e-112"
