Evidence,Property,Source,Genome ID,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,Antibiotics Class,Antibiotics,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.135587","Escherichia coli MGL_153","fig|562.135587.peg.4840","BFL17_27490",,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","CARD","562.30435","Escherichia coli strain AR_451","fig|562.30435.peg.5018","CSC38_5006",,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.42691","Escherichia coli strain 245","fig|562.42691.peg.4835",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.45607","Escherichia coli strain EC_88","fig|562.45607.peg.4206","EXX82_24350",,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.97028","Escherichia coli VRES1199","fig|562.97028.peg.4977",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.57425","Escherichia coli strain W2_3_ERG14","fig|562.57425.peg.4479",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.97029","Escherichia coli VRES1198","fig|562.97029.peg.5004",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.58628","Escherichia coli strain PH135","fig|562.58628.peg.543","FIP50_22985",,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57468","Escherichia coli strain PB29","fig|562.57468.peg.4479",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.100912","Escherichia coli 4a800a88-7bb9-11e9-a8d3-68b59976a384","fig|562.100912.peg.4684",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57434","Escherichia coli strain W2_8_ERB3","fig|562.57434.peg.4211",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57460","Escherichia coli strain PB516","fig|562.57460.peg.4895",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57432","Escherichia coli strain W3_1_ERB1","fig|562.57432.peg.4911",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57428","Escherichia coli strain W2_5_ERB6","fig|562.57428.peg.4409",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.97118","Escherichia coli VRES1351","fig|562.97118.peg.4458",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.7696","Escherichia coli strain 504225_aEPEC","fig|562.7696.peg.4629","ERS085369_04552",,"WP_001516695.1","Gammaproteobacteria","pipB2","Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1",,,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.45658","Escherichia coli strain EC_39","fig|562.45658.peg.4983","EXX39_24410",,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.58774","Escherichia coli strain ENV190","fig|562.58774.peg.4662",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.57457","Escherichia coli strain PB251","fig|562.57457.peg.4992",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.42679","Escherichia coli strain 222","fig|562.42679.peg.5057",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.97103","Escherichia coli VRES1347","fig|562.97103.peg.4439",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.19151","Escherichia coli strain 104","fig|562.19151.peg.1937","CDN93_10730",,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.58784","Escherichia coli strain ENV326","fig|562.58784.peg.4899",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57468","Escherichia coli strain PB29","fig|562.57468.peg.4479",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57433","Escherichia coli strain W2_6_ERG5","fig|562.57433.peg.4498",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.45649","Escherichia coli strain EC_03","fig|562.45649.peg.204","EXX01_24205",,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.97032","Escherichia coli VRES1201","fig|562.97032.peg.4996",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.135562","Escherichia coli MGL_87","fig|562.135562.peg.5139",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","NDARO","562.97017","Escherichia coli VREC1123","fig|562.97017.peg.4982",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.56771","Escherichia coli strain 1043-14","fig|562.56771.peg.4921","PU66_17875",,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.45658","Escherichia coli strain EC_39","fig|562.45658.peg.4983","EXX39_24410",,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.42691","Escherichia coli strain 245","fig|562.42691.peg.4835",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","NDARO","562.97023","Escherichia coli VRES1197","fig|562.97023.peg.4991",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.57396","Escherichia coli strain W1_7_ERB9","fig|562.57396.peg.4344",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.45594","Escherichia coli strain EC_76","fig|562.45594.peg.3241","EXX72_20000",,"WP_064186845.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS13",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.57441","Escherichia coli strain F1_7_ERB1","fig|562.57441.peg.4757",,,"WP_001516695.1","Gammaproteobacteria",,"Qnr","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,23,100,100,"2e-23"
"BLAT","Antibiotic Resistance","NDARO","562.97027","Escherichia coli VRES1203","fig|562.97027.peg.5008",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57404","Escherichia coli strain W1_7_ERG10","fig|562.57404.peg.4640",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"BLAT","Antibiotic Resistance","NDARO","562.97106","Escherichia coli VREC1234","fig|562.97106.peg.4437",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.58772","Escherichia coli strain ENV76","fig|562.58772.peg.4681",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","NDARO","562.99875","Escherichia coli f3ae25d2-7bb8-11e9-a8d3-68b59976a384","fig|562.99875.peg.5103",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.45675","Escherichia coli strain EC_07","fig|562.45675.peg.4306","EXX04_23595",,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.135562","Escherichia coli MGL_87","fig|562.135562.peg.5139","BFL18_27100",,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.97118","Escherichia coli VRES1351","fig|562.97118.peg.4458",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","CARD","562.135560","Escherichia coli MGL_106","fig|562.135560.peg.4690",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.42649","Escherichia coli strain 151","fig|562.42649.peg.4760",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.42687","Escherichia coli strain 240","fig|562.42687.peg.4820",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.100884","Escherichia coli cf4ce2b8-7bb9-11e9-a8d3-68b59976a384","fig|562.100884.peg.4654",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"AMRFinderPlus: ALLELEP","Antibiotic Resistance","NDARO","562.57430","Escherichia coli strain W2_6_ERB1","fig|562.57430.peg.4692",,,"WP_001516695.1",,,"Pentapeptide repeat protein QnrB family","quinolone resistance pentapeptide repeat protein QnrS1",,"quinolone","quinolone",,100,100,100,
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.144939","Escherichia coli MGL_133","fig|562.144939.peg.5144",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","NDARO","562.57411","Escherichia coli strain W2_11_ERB6","fig|562.57411.peg.4807",,,"WP_012537714.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS2","",,,,65,100,100,"1e-80"
"BLAT","Antibiotic Resistance","NDARO","562.57432","Escherichia coli strain W3_1_ERB1","fig|562.57432.peg.4911",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.58784","Escherichia coli strain ENV326","fig|562.58784.peg.4899",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.58772","Escherichia coli strain ENV76","fig|562.58772.peg.4681",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"BLAT","Antibiotic Resistance","CARD","562.57401","Escherichia coli strain W2_10_ERB10","fig|562.57401.peg.5140",,,"ABG56870.1","Klebsiella pneumoniae","QnrS1","Pentapeptide repeat protein QnrB family",,"antibiotic target protection protein,fluoroquinolone resistance gene",,,,100,100,100,"1e-129"
"RGI: protein homolog model","Antibiotic Resistance","CARD","562.97022","Escherichia coli VRES1194","fig|562.97022.peg.5010",,,"381",,,"Pentapeptide repeat protein QnrB family","QnrS1","antibiotic target protection","fluoroquinolone","ciprofloxacin;levofloxacin;moxifloxacin;gatifloxacin;nalidixic acid;norfloxacin;sparfloxacin",,100,100,100,"1.18559e-166"
"BLAT","Antibiotic Resistance","NDARO","562.97033","Escherichia coli VRES1196","fig|562.97033.peg.4995",,,"WP_001516695.1","Gammaproteobacteria",,"Pentapeptide repeat protein QnrB family","MULTISPECIES: quinolone resistance pentapeptide repeat protein QnrS1","",,,,100,100,100,"1e-129"
